model,seed,category,video_id,ground_truth,transformation,transformation_family,severity,prob_fake,pred_fake,correct,SO,SO@10,SO@20,SO@30,IoU,IoU@10,IoU@20,IoU@30,saliency_mass,hit_rate,saliency_entropy,faithfulness,faithfulness_blur,faithfulness_zero,faithfulness_mean,ES_cos,explanation_IoU,explanation_IoU@10,explanation_IoU@20,explanation_IoU@30,prediction_preserved,n_valid_frames,n_failed_frames
efficientnet_b0,2024,Deepfakes,097_033,1,clean,clean,0,0.9998109176754951,1.0,1.0,0.20708209176164497,0.26971090479027565,0.20708209176164497,0.16410732291770438,0.15211881674578645,0.12305306460877405,0.15211881674578645,0.14127359854823335,0.17381452212327972,0.2833333333333333,12.659752162297567,0.18876237397392587,0.18876237397392587,0.3076649527375897,0.3348919511772692,,,,,,,120,0
efficientnet_b0,2024,Deepfakes,097_033,1,darkening_sev1,darkening,1,0.9999737227956454,1.0,1.0,0.2151896164984337,0.2834563157743582,0.2151896164984337,0.17146866795504645,0.16071909944386534,0.13081648578594143,0.16071909944386534,0.15032827018820924,0.19120425585678857,0.3,12.518390266100566,0.16408650471518435,0.16408650471518435,0.38249856332937876,0.2577967481920495,0.9777109904530226,0.794433289233778,0.8022818302088925,0.794433289233778,0.8213679599348969,1.0,120,0
efficientnet_b0,2024,Deepfakes,097_033,1,darkening_sev2,darkening,2,0.9999995201826095,1.0,1.0,0.2170049890786685,0.2838949919857434,0.2170049890786685,0.1796700758289918,0.16193610828321411,0.13064268491305597,0.16193610828321411,0.16092985582850644,0.20545641594638714,0.30833333333333335,12.346261970202129,0.19711709320545193,0.19711709320545193,0.4250216195980708,0.21712300653258956,0.9461142969370078,0.7081480180241025,0.7139838835570363,0.7081480180241025,0.740062381762182,1.0,120,0
efficientnet_b0,2024,Deepfakes,097_033,1,darkening_sev3,darkening,3,0.9999774401386579,1.0,1.0,0.20204118959071904,0.25937448791188067,0.20204118959071904,0.18363846351436736,0.14446629323264376,0.11462685687384314,0.14446629323264376,0.16564367218597675,0.2029548581230576,0.30833333333333335,12.162852899233501,0.421899301931262,0.421899301931262,0.5656166444222133,0.3446898157397906,0.9206947994179066,0.6610746283023554,0.6466173351400487,0.6610746283023554,0.7157842040475088,1.0,120,0
efficientnet_b0,2024,Deepfakes,097_033,1,jpeg_sev1,jpeg,1,0.9623960490028064,1.0,1.0,0.16687174978432798,0.20204940171955907,0.16687174978432798,0.14140406677272874,0.11660516500129561,0.08685926339006213,0.11660516500129561,0.1187203786211443,0.14503701992334317,0.2,12.194688320159912,0.5370095707456737,0.5370095707456737,0.5623603007756174,0.6861309684997347,0.7435126999239529,0.4656118431472382,0.35156719528343433,0.4656118431472382,0.5248006837895846,1.0,120,0
efficientnet_b0,2024,Deepfakes,097_033,1,jpeg_sev2,jpeg,2,0.21905501632973026,0.13333333333333333,0.13333333333333333,0.011924539186142835,0.010109643457760326,0.011924539186142835,0.01175144271410135,0.006063955382570823,0.0034472856886879483,0.006063955382570823,0.006157071162880586,0.009047250241139681,0.0,5.2292697668075565,0.09075878535555261,0.09075878535555261,0.10640910664780372,0.10163895757483107,0.05067993332636269,0.03070422860891382,0.012170668156716103,0.03070422860891382,0.042679472958970455,0.13333333333333333,120,0
efficientnet_b0,2024,Deepfakes,097_033,1,jpeg_sev3,jpeg,3,0.0030437540312381545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153107039133707,-0.000570074171997717,-0.000570074171997717,0.0005668389303721561,0.00047844536336278927,0.008510876910707184,0.0026433198592356157,0.0009259259259259259,0.0026433198592356157,0.004465722734975457,0.0,120,0
efficientnet_b0,2024,Deepfakes,097_033,1,resize_sev1,resize,1,0.9999999940395355,1.0,1.0,0.1887992083090481,0.2522739714916535,0.1887992083090481,0.16075511527251488,0.13108860445163178,0.11042274254772295,0.13108860445163178,0.13596049190027307,0.17272604504755446,0.30833333333333335,12.462216385205586,0.017226939896742465,0.017226939896742465,0.34114609807729723,0.2448586116234461,0.938124431306174,0.6502154653181952,0.6452005518105604,0.6502154653181952,0.7257050300642963,1.0,120,0
efficientnet_b0,2024,Deepfakes,097_033,1,resize_sev2,resize,2,0.9994427194197972,1.0,1.0,0.17117235280118834,0.20488694544536606,0.17117235280118834,0.14206089638180455,0.11401649839200528,0.08365493551311842,0.11401649839200528,0.11423831883819682,0.13491527593780034,0.09166666666666666,12.854633339246114,0.19645462793608504,0.19645462793608504,0.4668126827726761,0.4999386639955143,0.8843556568800628,0.5999714042370616,0.4710135857248004,0.5999714042370616,0.6557156633215501,1.0,120,0
efficientnet_b0,2024,Deepfakes,097_033,1,resize_sev3,resize,3,0.8172625819842021,0.975,0.975,0.19512495364422344,0.23465792262604096,0.19512495364422344,0.1656798947707014,0.14211623681091207,0.10345667304960905,0.14211623681091207,0.14382016727456862,0.1667524588820188,0.25,12.39968971411387,-0.02165216567615667,-0.02165216567615667,0.21535253034283713,0.21662375368177889,0.8320642061280334,0.5421989492143425,0.45229040780945373,0.5421989492143425,0.5959556292355569,0.975,120,0
efficientnet_b0,2024,Deepfakes,360_437,1,brightening_sev1,brightening,1,0.9094819678473718,0.9587628865979382,0.9587628865979382,0.07682481215423015,0.06895933905772177,0.07682481215423015,0.08239022842748579,0.0381948707229575,0.01974582374267059,0.0381948707229575,0.052235704135541204,0.07474532347423958,0.07216494845360824,16.445546877752875,0.4586247733347694,0.4586247733347694,0.5336047476733622,0.6324440304084307,0.8159328460264372,0.5098995930563405,0.43065438347126345,0.5098995930563405,0.5737347043428278,0.979381443298969,97,0
efficientnet_b0,2024,Deepfakes,360_437,1,brightening_sev2,brightening,2,0.7941002648938256,0.8350515463917526,0.8350515463917526,0.011218635656335258,0.006345939431054082,0.011218635656335258,0.01758122057294011,0.0046449787853976784,0.0016494567142052135,0.0046449787853976784,0.009169622681505582,0.017657689795400923,0.010309278350515464,15.992429684117898,0.6529977922681863,0.6529977922681863,0.7393258623982847,0.7175052720146042,0.5918709009803561,0.3398802292635261,0.23375300272018756,0.3398802292635261,0.40569047169317346,0.8762886597938144,97,0
efficientnet_b0,2024,Deepfakes,360_437,1,brightening_sev3,brightening,3,0.16681920298370384,0.10309278350515463,0.10309278350515463,9.832533031312802e-07,0.0,9.832533031312802e-07,0.0035563384445967653,3.7157024753369135e-07,0.0,3.7157024753369135e-07,0.0016736928894503181,0.00035168501169661955,0.0,15.291153376864404,0.1595271925423018,0.1595271925423018,0.16277028961961792,0.16254362617031254,0.42711680956383147,0.23928801842913672,0.17381141387756247,0.23928801842913672,0.2868915313849203,0.14432989690721648,97,0
efficientnet_b0,2024,Deepfakes,360_437,1,clean,clean,0,0.9395966279445235,0.9587628865979382,0.9587628865979382,0.150376212384006,0.15824195252459666,0.150376212384006,0.14778766019274278,0.0767272972188383,0.04650166835505781,0.0767272972188383,0.09612985030550247,0.14644491950270763,0.16494845360824742,16.280095572324143,0.3148283918349783,0.3148283918349783,0.40248459251117463,0.5239195165406797,,,,,,,97,0
efficientnet_b0,2024,Deepfakes,360_437,1,darkening_sev1,darkening,1,0.9561677464504832,0.9690721649484536,0.9690721649484536,0.2234878390842416,0.2517016560180001,0.2234878390842416,0.20818944765081993,0.11739779577055458,0.07513545943210281,0.11739779577055458,0.14126338975119263,0.22078658818175462,0.25773195876288657,16.11875131941333,0.1299239631847853,0.1299239631847853,0.2700138094537344,0.3401779694789925,0.8720868567138359,0.598916621717464,0.5495557404409349,0.598916621717464,0.6570450126043835,0.9896907216494846,97,0
efficientnet_b0,2024,Deepfakes,360_437,1,darkening_sev2,darkening,2,0.9525484721819611,0.979381443298969,0.979381443298969,0.23979810383930314,0.2676977608412266,0.23979810383930314,0.21629408631919733,0.12410022988904781,0.07912026618744768,0.12410022988904781,0.14379631122652162,0.23276697205227515,0.24742268041237114,15.86928024488626,0.0931105551972371,0.0931105551972371,0.3176955840425546,0.3275452152413037,0.7388861373330488,0.429429451665962,0.3550536805149919,0.429429451665962,0.49905914628588177,0.979381443298969,97,0
efficientnet_b0,2024,Deepfakes,360_437,1,darkening_sev3,darkening,3,0.5305743546791605,0.4948453608247423,0.4948453608247423,0.04759774295221565,0.05374715137168854,0.04759774295221565,0.04419326342280926,0.025048647005960704,0.01830203860407218,0.025048647005960704,0.027182030235288673,0.04967527341831092,0.061855670103092786,14.060978260236917,0.22207526038472836,0.22207526038472836,0.36425155573572543,0.35372969299463614,0.4696514651307013,0.25217442222089176,0.23656873584578697,0.25217442222089176,0.26432915962017645,0.5360824742268041,97,0
efficientnet_b0,2024,Deepfakes,360_437,1,jpeg_sev1,jpeg,1,0.594214594817346,0.6082474226804123,0.6082474226804123,0.024102238941499217,0.023351595839501183,0.024102238941499217,0.027906125132553916,0.010993950666148427,0.006167278837636389,0.010993950666148427,0.016187248543765867,0.025062082360375545,0.010309278350515464,15.613599934528784,0.49353837643071324,0.49353837643071324,0.49268470593720926,0.5135381233052725,0.6545127469210624,0.3769517392989207,0.3047334323052604,0.3769517392989207,0.43520786701817177,0.6494845360824743,97,0
efficientnet_b0,2024,Deepfakes,360_437,1,jpeg_sev2,jpeg,2,0.028589701822319156,0.0,0.0,9.814505839630928e-05,0.0,9.814505839630928e-05,0.0007271535176767484,3.832298612707835e-05,0.0,3.832298612707835e-05,0.00033313272139523606,2.3605217919155325e-05,0.0,15.01738897303945,0.027919419555689332,0.027919419555689332,0.027496599695964876,0.02805489550507544,0.44856896206073177,0.2728579250509358,0.1943940136093365,0.2728579250509358,0.31871963411549603,0.041237113402061855,97,0
efficientnet_b0,2024,Deepfakes,360_437,1,jpeg_sev3,jpeg,3,0.05085731953137655,0.010309278350515464,0.010309278350515464,0.00010590737403506598,0.0,0.00010590737403506598,0.0007570605375255351,3.931334474103712e-05,0.0,3.931334474103712e-05,0.0003355090970179031,2.826436650976188e-05,0.0,14.840403792784386,0.0448108259789506,0.0448108259789506,0.049208674918284526,0.04897176605211905,0.4245604502255414,0.24967236346167196,0.1835671351768898,0.24967236346167196,0.2832041992891259,0.05154639175257732,97,0
efficientnet_b0,2024,Deepfakes,360_437,1,resize_sev1,resize,1,0.9069029068785537,0.9278350515463918,0.9278350515463918,0.1295607473020289,0.13654848142385767,0.1295607473020289,0.12891272586097435,0.06548641590620247,0.03974514609632547,0.06548641590620247,0.08283461324523146,0.12705962236822177,0.14432989690721648,16.208712351690863,0.3139846600428915,0.3139846600428915,0.41233753762447956,0.522984226080637,0.9394368288212901,0.6964749258824977,0.6471257458772164,0.6964749258824977,0.742945386168467,0.9484536082474226,97,0
efficientnet_b0,2024,Deepfakes,360_437,1,resize_sev2,resize,2,0.8903608708498404,0.9175257731958762,0.9175257731958762,0.13242598781057077,0.13722702822780997,0.13242598781057077,0.12919016018462998,0.06636574125730925,0.039485849510804284,0.06636574125730925,0.0829358210171687,0.1269382347983914,0.14432989690721648,16.28457565897519,0.2664402003913695,0.2664402003913695,0.3996083409016587,0.5059393535358543,0.8819956492151938,0.5914792495321916,0.5341424220228281,0.5914792495321916,0.6512339640671249,0.9175257731958762,97,0
efficientnet_b0,2024,Deepfakes,360_437,1,resize_sev3,resize,3,0.727600193976127,0.7731958762886598,0.7731958762886598,0.06530266092311436,0.057728348332109485,0.06530266092311436,0.0717194819972322,0.03201037892727746,0.016292633486598415,0.03201037892727746,0.04431490121309758,0.06610685684240344,0.09278350515463918,15.94498459334226,0.34385388574716585,0.34385388574716585,0.32047423427521254,0.36977969430694263,0.6606741894010335,0.3642193592392214,0.31103992313469203,0.3642193592392214,0.41104113418719235,0.7731958762886598,97,0
efficientnet_b0,2024,Deepfakes,435_456,1,brightening_sev1,brightening,1,0.7339367959178796,0.7983193277310925,0.7983193277310925,0.06622698509578755,0.06712915049702828,0.06622698509578755,0.06566637666261256,0.03512482704368725,0.02376656235594466,0.03512482704368725,0.041243276936194895,0.058437061890903814,0.05042016806722689,11.858210203026523,0.5542393167216542,0.5542393167216542,0.6205387733163295,0.5931768996635904,0.8817423689865627,0.6798526998358618,0.6438410592258424,0.6798526998358618,0.7039523139533947,0.8907563025210085,119,0
efficientnet_b0,2024,Deepfakes,435_456,1,brightening_sev2,brightening,2,0.7224292009599319,0.773109243697479,0.773109243697479,0.05103893345591069,0.051699632798016315,0.05103893345591069,0.05142004528895249,0.027505273229637778,0.017966542756455192,0.027505273229637778,0.03356940430745659,0.04793196610423899,0.04201680672268908,11.618481531864456,0.5360738336609504,0.5360738336609504,0.5909597153145382,0.5672033606754996,0.7723776154858308,0.5648799990655089,0.5148623028650322,0.5648799990655089,0.5995099066254537,0.865546218487395,119,0
efficientnet_b0,2024,Deepfakes,435_456,1,brightening_sev3,brightening,3,0.7298533995361889,0.7983193277310925,0.7983193277310925,0.06488117868289167,0.06576250438713686,0.06488117868289167,0.06453735845829528,0.033063508251776355,0.022954235885278583,0.033063508251776355,0.03802215585791985,0.06117548326984625,0.05042016806722689,10.615635879901276,0.4463686797583961,0.4463686797583961,0.5462032542099292,0.5118075753493673,0.6504668724346048,0.4657504953432254,0.39601964459044803,0.4657504953432254,0.49894601092732643,0.8571428571428571,119,0
efficientnet_b0,2024,Deepfakes,435_456,1,clean,clean,0,0.8313151988036492,0.907563025210084,0.907563025210084,0.08795623412418817,0.0873823290895803,0.08795623412418817,0.08874116909284956,0.05313778162808851,0.03251810753875996,0.05313778162808851,0.0641960504988832,0.07615193883337272,0.06722689075630252,12.558995158732438,0.5829302869578666,0.5829302869578666,0.6705140033526494,0.6356016283614185,,,,,,,119,0
efficientnet_b0,2024,Deepfakes,435_456,1,darkening_sev1,darkening,1,0.8657504907582237,0.9243697478991597,0.9243697478991597,0.11203743547239876,0.11286305558901034,0.11203743547239876,0.10673643305674041,0.06924491985747352,0.04282286294656989,0.06924491985747352,0.08087920878226158,0.09988313846726228,0.07563025210084033,12.74743084146195,0.6475310347061565,0.6475310347061565,0.7051002536029672,0.6850573675855681,0.9289063706193212,0.7517565074243088,0.7248980879398541,0.7517565074243088,0.7821915619022305,0.9831932773109243,119,0
efficientnet_b0,2024,Deepfakes,435_456,1,darkening_sev2,darkening,2,0.8379772431647577,0.8907563025210085,0.8907563025210085,0.12070233153274769,0.1186908720139279,0.12070233153274769,0.11774592860679274,0.07659080106064664,0.04502662435587197,0.07659080106064664,0.08972162377289393,0.11010291496324365,0.09243697478991597,12.331402113457688,0.6979555127579238,0.6979555127579238,0.7087155141370731,0.6962998528547092,0.843727361395088,0.6151022385021764,0.581910964596427,0.6151022385021764,0.6393861126385538,0.9159663865546218,119,0
efficientnet_b0,2024,Deepfakes,435_456,1,darkening_sev3,darkening,3,0.6291516672295495,0.6890756302521008,0.6890756302521008,0.09129238358511749,0.09479235576472282,0.09129238358511749,0.09014529841847456,0.05301639567192899,0.03535713836234677,0.05301639567192899,0.05970240162643792,0.08735957126562408,0.06722689075630252,8.794453484671456,0.5169848261856935,0.5169848261856935,0.4921582079729253,0.5098794273378625,0.5438215882147484,0.37507743487649514,0.35612786980736283,0.37507743487649514,0.3780728919208101,0.7647058823529411,119,0
efficientnet_b0,2024,Deepfakes,435_456,1,jpeg_sev1,jpeg,1,0.18414699512828792,0.12605042016806722,0.12605042016806722,0.0055274909843392485,0.004586605168675845,0.0055274909843392485,0.0055274909843392485,0.0018919283759134579,0.0014473249885844075,0.0018919283759134579,0.0018919283759134579,0.0011966336190649218,0.0,5.417467021140732,0.11292547830752855,0.11292547830752855,0.1318517588509113,0.12907190016047007,0.22086444114831275,0.1416386187126685,0.14597615242007073,0.1416386187126685,0.13702448018222907,0.2184873949579832,119,0
efficientnet_b0,2024,Deepfakes,435_456,1,jpeg_sev2,jpeg,2,0.0016285389957606596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8166053034678227,0.00015354391677862702,0.00015354391677862702,0.00014197538918727133,0.00015425780935294869,0.03740376131049652,0.03428706227423955,0.029829293770665687,0.03428706227423955,0.035663479610918536,0.09243697478991597,119,0
efficientnet_b0,2024,Deepfakes,435_456,1,jpeg_sev3,jpeg,3,3.9828137894744796e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0697184169993683,2.114540517108035e-06,2.114540517108035e-06,2.2397694731271907e-06,2.949338855261552e-06,0.026997433467600255,0.026625616695704808,0.02587231932204094,0.026625616695704808,0.027040207725091036,0.09243697478991597,119,0
efficientnet_b0,2024,Deepfakes,435_456,1,resize_sev1,resize,1,0.9763057797896761,1.0,1.0,0.18229454837821027,0.19676150490782554,0.18229454837821027,0.1593036623201185,0.12404269338015875,0.07836863335294884,0.12404269338015875,0.13270603767386413,0.15188599539022135,0.15126050420168066,13.53741249116529,0.2555069146646547,0.2555069146646547,0.6217057801873087,0.5162441304047444,0.7602787784238292,0.5051678270568638,0.4180600345126144,0.5051678270568638,0.571333687099838,0.907563025210084,119,0
efficientnet_b0,2024,Deepfakes,435_456,1,resize_sev2,resize,2,0.7909018096412305,0.7983193277310925,0.7983193277310925,0.14313234169566838,0.15350401367683883,0.14313234169566838,0.13202386213931716,0.08894828818202483,0.05708822026728236,0.08894828818202483,0.10268910774122893,0.13184276740655185,0.12605042016806722,12.56686796460833,0.19805550335382088,0.19805550335382088,0.612055769281906,0.5088810206095232,0.721380388575713,0.4852488115400998,0.4199091195666939,0.4852488115400998,0.5343241127475696,0.773109243697479,119,0
efficientnet_b0,2024,Deepfakes,435_456,1,resize_sev3,resize,3,0.48609794618389685,0.48739495798319327,0.48739495798319327,0.12306551424882255,0.13759686967138932,0.12306551424882255,0.11290177037996035,0.07771429357735439,0.0535479777172464,0.07771429357735439,0.08086300417359743,0.12961442843120413,0.12605042016806722,8.486230738022748,0.09897670071540761,0.09897670071540761,0.2914436723285613,0.354961007512605,0.3032614584894655,0.1940150014690134,0.16152348600789032,0.1940150014690134,0.21152403057918776,0.5126050420168067,119,0
efficientnet_b0,2024,Deepfakes,437_360,1,brightening_sev1,brightening,1,0.9910888747880923,1.0,1.0,0.3796878216928007,0.3894427887407286,0.3796878216928007,0.35601673632741704,0.22087077998785318,0.12637698029825042,0.22087077998785318,0.25962038173384205,0.3341223447500613,0.35570469798657717,15.89605001155162,0.13101112516284388,0.13101112516284388,0.7185493436909199,0.5794967164491747,0.8448807607818241,0.594424562649456,0.5398262563583582,0.594424562649456,0.6439400003583963,1.0,149,0
efficientnet_b0,2024,Deepfakes,437_360,1,brightening_sev2,brightening,2,0.84138851185273,0.8657718120805369,0.8657718120805369,0.3377876830986355,0.354252127057451,0.3377876830986355,0.31312975318842956,0.20372675517918046,0.11650245435900461,0.20372675517918046,0.23863958095155405,0.3143233182707982,0.348993288590604,15.484421736442002,0.3267849005200906,0.3267849005200906,0.7821721318324375,0.7546068405393228,0.739783995713836,0.47220456768363256,0.4602224881935903,0.47220456768363256,0.5002116761765102,0.8657718120805369,149,0
efficientnet_b0,2024,Deepfakes,437_360,1,brightening_sev3,brightening,3,0.5827783056403566,0.5771812080536913,0.5771812080536913,0.29248582368602855,0.31232722908704136,0.29248582368602855,0.2638400377274676,0.1665427227878264,0.10118645543744578,0.1665427227878264,0.18776158209478405,0.2731513164411366,0.3087248322147651,15.056581337179914,0.10523273361746797,0.10523273361746797,0.5370979235048918,0.5293651573125964,0.7003034374125828,0.42378089058103446,0.40994288594894207,0.42378089058103446,0.4329534636735721,0.5771812080536913,149,0
